model,power,prop_na,sample_size,cutpoints,beta_t,beta_tx,beta_t_tx,rand_intercept_sd,rand_slope_sd,n_sim,datetime
free_days2345678,0.268,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
ppo_3,0.096,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
ppo_7,0.104,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
ppo_14,0.138,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
ppo_21,0.152,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
ppo_28,0.174,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
cox_prop_state1,0.166,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
cox_spline2_state1,0.118,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
cox_prop_state12,0.146,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
cox_spline2_state12,0.078,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
cox_prop_state123,0.128,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
cox_spline2_state123,0.086,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
otm,0.832,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
otm_rand_int,0.554,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
rand_int,0.56,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days8,0.08,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days78,0.196,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days678,0.25,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days5678,0.336,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days45678,0.418,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days345678,0.448,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
free_days2345678,0.468,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
ppo_3,0.142,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
ppo_7,0.144,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
ppo_14,0.17,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
ppo_21,0.228,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
ppo_28,0.212,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
cox_prop_state1,0.238,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
cox_spline2_state1,0.148,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
cox_prop_state12,0.196,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
cox_spline2_state12,0.116,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
cox_prop_state123,0.162,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
cox_spline2_state123,0.1,0,200,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T13:42:36Z
otm,0.91,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
otm_rand_int,0.664,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
rand_int,0.676,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days8,0.078,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days78,0.254,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days678,0.356,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days5678,0.454,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days45678,0.554,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days345678,0.578,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
free_days2345678,0.608,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
ppo_3,0.154,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
ppo_7,0.182,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
ppo_14,0.272,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
ppo_21,0.302,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
ppo_28,0.296,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
cox_prop_state1,0.356,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
cox_spline2_state1,0.238,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
cox_prop_state12,0.256,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
cox_spline2_state12,0.172,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
cox_prop_state123,0.21,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
cox_spline2_state123,0.108,0,300,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T00:08:20Z
otm,0.952,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
otm_rand_int,0.774,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
rand_int,0.776,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days8,0.122,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days78,0.32,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days678,0.452,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days5678,0.562,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days45678,0.672,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days345678,0.728,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
free_days2345678,0.714,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
ppo_3,0.218,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
ppo_7,0.256,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
ppo_14,0.342,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
ppo_21,0.396,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
ppo_28,0.36,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
cox_prop_state1,0.498,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
cox_spline2_state1,0.348,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
cox_prop_state12,0.372,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
cox_spline2_state12,0.234,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
cox_prop_state123,0.3,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
cox_spline2_state123,0.176,0,400,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-31T13:54:15Z
otm,0.96,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
otm_rand_int,0.954,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
rand_int,0.954,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days8,0.064,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days78,0.162,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days678,0.29,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days5678,0.508,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days45678,0.758,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days345678,0.818,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
free_days2345678,0.716,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
ppo_3,0.102,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
ppo_7,0.138,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
ppo_14,0.118,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
ppo_21,0.118,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
ppo_28,0.124,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
cox_prop_state1,0.25,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
cox_spline2_state1,0.178,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
cox_prop_state12,0.25,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
cox_spline2_state12,0.162,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
cox_prop_state123,0.216,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
cox_spline2_state123,0.114,0,200,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T05:24:35Z
otm,0.974,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
otm_rand_int,0.836,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
rand_int,0.842,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days8,0.14,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days78,0.376,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days678,0.492,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days5678,0.65,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days45678,0.762,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days345678,0.798,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
free_days2345678,0.794,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
ppo_3,0.252,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
ppo_7,0.284,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
ppo_14,0.428,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
ppo_21,0.436,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
ppo_28,0.442,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
cox_prop_state1,0.496,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
cox_spline2_state1,0.334,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
cox_prop_state12,0.432,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
cox_spline2_state12,0.244,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
cox_prop_state123,0.382,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
cox_spline2_state123,0.204,0,500,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-11-01T07:46:21Z
otm,0.998,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
otm_rand_int,0.998,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
rand_int,0.998,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days8,0.082,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days78,0.224,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days678,0.442,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days5678,0.73,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days45678,0.942,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days345678,0.952,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
free_days2345678,0.866,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
ppo_3,0.12,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
ppo_7,0.154,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
ppo_14,0.184,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
ppo_21,0.152,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
ppo_28,0.12,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
cox_prop_state1,0.286,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
cox_spline2_state1,0.188,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
cox_prop_state12,0.3,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
cox_spline2_state12,0.18,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
cox_prop_state123,0.3,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
cox_spline2_state123,0.172,0,300,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T15:30:29Z
otm,1,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
otm_rand_int,1,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
rand_int,1,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days8,0.098,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days78,0.248,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days678,0.534,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days5678,0.816,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days45678,0.966,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days345678,0.996,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
free_days2345678,0.95,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
ppo_3,0.196,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
ppo_7,0.182,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
ppo_14,0.216,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
ppo_21,0.216,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
ppo_28,0.168,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
cox_prop_state1,0.414,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
cox_spline2_state1,0.3,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
cox_prop_state12,0.41,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
cox_spline2_state12,0.246,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
cox_prop_state123,0.406,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
cox_spline2_state123,0.216,0,400,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-30T19:42:55Z
